sqft_living,sqft_lot,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated
1300,19163,0,0,3,1300,0,1964,2000
3890,7216,0,1,3,3260,630,1967,2010
1460,941,0,0,3,1460,0,2006,0
1410,3376,0,0,5,1410,0,1911,1984
3770,10900,0,2,5,3070,700,1924,1956
1190,4072,0,0,5,1190,0,1907,0
1410,6413,0,0,4,910,500,1947,1988
2500,4080,0,0,5,1680,820,1922,1956
800,2280,0,0,5,800,0,1946,0
2530,13446,0,0,3,2530,0,1993,0
2570,28500,0,0,3,1970,600,1983,2009
2090,9620,0,0,3,1340,750,1987,2000
2980,7781,0,0,3,1580,1400,1960,2012
1170,8239,0,0,3,1170,0,1981,2013
2080,5100,0,0,3,2080,0,2004,2003
3350,4000,0,0,4,2510,840,1997,0
1050,1029,0,0,3,950,100,2007,0
900,13531,0,0,3,900,0,1979,2014
1050,5000,0,0,5,1050,0,1907,0
3740,32481,0,0,3,2240,1500,1958,2004
1430,4096,0,0,3,1430,0,1900,2005
1400,9546,0,0,4,1400,0,1984,0
1600,45613,0,0,4,1600,0,1983,0
2880,9750,0,0,3,2880,0,1989,0
3140,5445,0,3,4,2240,900,1913,0
820,4320,0,0,3,820,0,1937,1999
5190,12637,0,2,3,5190,0,2001,0
2180,10140,0,0,4,1180,1000,1968,0
910,2002,0,0,3,910,0,1900,2005
1580,8475,0,2,4,1580,0,1928,0
2130,6325,0,0,5,1440,690,1948,1985
4570,16015,0,2,3,4570,0,1990,2009
1240,11172,0,0,3,1000,240,1984,0
1860,6000,0,2,4,1860,0,1959,0
370,1801,0,0,5,370,0,1923,0
3130,12087,0,0,3,2180,950,1975,0
2530,35150,0,0,4,1800,730,1977,0
3970,9778,0,2,4,3390,580,1928,0
1920,9680,0,0,4,1300,620,1961,2001
2970,12750,0,1,4,2130,840,1918,1986
2300,6087,0,0,3,2300,0,2001,0
1830,9601,0,0,3,1830,0,2003,0
1550,5053,0,0,4,1180,370,1963,0
4080,10666,0,0,3,4080,0,2005,0
1710,21485,0,0,3,1710,0,1989,0
2375,4094,0,0,3,2375,0,2002,0
2200,9778,0,0,4,1100,1100,1962,0
3530,17450,1,3,3,1840,1690,1930,1993
1110,9012,0,0,4,1110,0,1966,0
1630,2566,0,0,3,1630,0,1921,2000
2550,5055,0,0,4,2550,0,1910,0
2500,8866,0,0,4,2500,0,1987,0
2890,6885,0,0,3,1590,1300,1945,2013
1420,5000,0,0,4,1420,0,1945,0
4270,5800,0,3,5,3170,1100,1937,0
2390,1984,0,0,3,2220,170,2008,0
2530,5048,0,0,3,2530,0,2014,0
2701,4500,0,0,3,2701,0,2014,0
3990,6637,0,0,3,3990,0,2003,0
2303,3826,0,0,3,2303,0,2006,0
1540,965,0,0,3,1540,0,2007,0
1450,1053,0,0,3,940,510,2008,0
1160,1458,0,0,3,1040,120,2012,1912
2910,6334,0,0,3,2910,0,2013,1923
3770,8501,0,0,3,3770,0,2008,0
2900,10300,0,0,3,1450,1450,1985,0
1540,3000,0,2,3,770,770,1920,1979
700,3000,0,0,4,700,0,1918,1974
3280,10302,0,0,3,1680,1600,1970,2014
2430,8960,0,0,3,1430,1000,1960,2012
1900,7984,0,0,3,1900,0,1993,0
1660,15050,0,0,3,1260,400,1983,2009
1620,7992,0,0,4,1620,0,1975,0
2090,10800,0,0,4,2090,0,1951,1999
1110,7231,0,0,4,1110,0,1991,0
3760,9792,0,0,3,2550,1210,1984,0
2080,12134,0,0,4,1530,550,1973,0
1950,5950,0,0,3,1330,620,1947,2012
2570,13054,0,1,3,1470,1100,1950,1992
2330,12141,0,0,3,1390,940,1983,2009
3700,10375,0,0,3,3700,0,1982,0
1920,7738,0,0,3,1520,400,1965,1993
1900,3960,0,0,3,1200,700,1905,2010
1440,13296,0,0,4,1440,0,1967,0
2940,48788,0,0,5,1520,1420,1961,0
2500,3080,0,0,3,1810,690,2008,0
2490,23891,0,0,3,2490,0,1993,0
1470,10052,0,0,4,1470,0,1956,0
2120,4558,0,0,3,2120,0,2002,0
1200,24805,0,0,3,1200,0,1984,0
2450,6994,0,0,3,2450,0,2002,0
1780,6000,0,0,3,1780,0,1991,0
1590,6700,0,0,3,1090,500,1942,1999
2370,76665,0,0,4,2370,0,1978,2000
1760,4000,0,0,3,1760,0,1922,2008
1940,8170,0,0,4,1940,0,1948,0
3550,12327,0,0,4,2180,1370,1990,0
2050,5787,0,0,3,2050,0,2002,0
1680,3179,0,0,3,1680,0,2002,0
1320,1800,0,0,3,1320,0,1994,0
1550,5511,0,0,3,1550,0,1987,2000
2680,8625,0,0,5,1590,1090,1974,0
2390,34041,0,0,3,1840,550,1984,0
2040,7260,0,0,4,2040,0,1963,0
2670,6517,0,4,4,2020,650,1977,0
1880,3720,0,0,4,1880,0,1924,0
2400,7700,0,0,4,1500,900,1927,0
2270,11472,0,0,4,1370,900,1956,0
1850,5444,0,0,5,1850,0,1981,0
2160,5005,0,0,3,1430,730,1987,2000
2160,12960,0,0,3,1360,800,1968,1997
1570,3600,0,2,4,1320,250,1906,1990
1340,7200,0,0,4,1340,0,1923,0
3002,6042,0,0,3,3002,0,2004,2003
2190,9072,0,0,5,1110,1080,1965,0
2610,21600,0,0,4,2610,0,1966,0
1010,11919,0,0,3,1010,0,1947,2012
2105,6093,0,0,3,2105,0,2003,0
2430,4748,0,0,3,1630,800,1928,1954
4040,18916,0,0,4,4040,0,1954,1979
2160,7737,0,0,3,2160,0,1998,2006
900,9260,0,0,3,900,0,1946,0
1820,1641,0,0,3,1540,280,2006,0
2100,13468,0,0,5,1050,1050,1962,0
1520,7199,0,0,4,1520,0,1992,0
1310,7128,0,0,4,940,370,1980,0
2190,9880,0,0,4,1410,780,1979,0
2950,5500,0,0,5,1720,1230,1918,0
1870,7800,0,0,3,1580,290,1962,2003
4660,5500,0,4,5,3040,1620,1909,1988
1840,9900,0,0,3,1840,0,1978,0
3180,9400,0,4,5,2610,570,1985,0
1500,4000,0,0,3,1100,400,1933,0
1730,7416,0,0,3,1730,0,1954,2005
1580,7424,0,0,3,1010,570,1962,2003
1540,1870,0,0,3,1540,0,2014,0
3390,3979,0,0,3,2610,780,2014,0
830,1858,0,0,3,830,0,2005,0
2620,6178,0,0,3,2620,0,2013,1923
2242,4500,0,0,3,2242,0,2014,0
2890,7798,0,0,3,2890,0,2005,0
1450,4050,0,0,3,1450,0,2010,0
800,2119,0,0,3,800,0,2008,0
2280,2502,0,0,3,1880,400,2006,0
3850,62726,0,0,3,3120,730,2013,1923
2270,6300,0,0,3,2270,0,1995,0
2250,5692,0,0,3,2250,0,2000,0
2600,11325,0,0,4,1610,990,1969,0
2490,9525,0,0,5,2490,0,1968,0
3160,8281,0,0,4,3160,0,1995,0
4930,25714,0,0,3,4930,0,2005,0
1440,11250,0,0,3,1440,0,1967,2011
1770,8868,0,0,4,1770,0,1959,0
2300,6448,0,0,3,2300,0,2001,0
2980,16263,0,0,3,2980,0,1989,0
2230,7200,0,0,4,1300,930,1963,0
1830,7969,0,0,3,930,900,1950,2008
1740,10875,0,0,4,1020,720,1962,0
1530,6743,0,0,3,1410,120,1955,2005
1520,9041,0,0,4,1520,0,1954,1979
3230,5000,0,2,5,2430,800,1945,0
3620,4000,0,0,3,2730,890,2005,0
5070,60123,0,0,3,5070,0,2000,0
1570,8750,0,0,3,1570,0,1960,2012
2080,7200,0,0,4,1050,1030,1966,0
2230,8624,0,0,4,1430,800,1969,0
3420,18129,0,0,3,2540,880,1952,2005
2790,6695,0,0,3,1470,1320,1977,2004
3150,4203,0,0,3,3150,0,2002,0
3930,10929,0,0,3,3930,0,2006,0
2190,4900,0,0,5,1490,700,1940,0
1890,6962,0,0,3,1890,0,1997,0
1900,76877,0,0,3,1900,0,2004,2003
1930,3521,0,0,3,1930,0,1989,0
3316,11447,0,0,3,3316,0,1986,0
1380,4500,0,0,5,1380,0,1960,0
2080,2250,0,4,3,2080,0,1997,0
1240,5000,0,0,5,1240,0,1909,1988
1020,8610,0,0,5,1020,0,1959,0
2360,4800,0,0,3,2360,0,1909,2014
2780,33503,0,1,4,2110,670,1969,0
2300,13418,0,0,3,1430,870,1955,2005
2020,4350,0,0,5,1730,290,1943,0
1840,10453,0,2,3,1360,480,1948,1994
1390,4814,0,0,3,1390,0,1908,1988
2060,11385,0,0,4,1200,860,1962,0
2640,35070,0,0,3,2640,0,1963,2008
1980,10115,0,0,3,1980,0,1959,1989
1810,5080,0,0,3,1030,780,1958,2004
1700,9000,0,0,5,1700,0,1972,0
1200,6000,0,0,3,1200,0,1923,1998
2980,3600,0,0,3,2150,830,1999,0
1350,1252,0,0,3,1120,230,2006,0
2360,10000,0,3,3,1980,380,1977,2004
1190,6200,0,0,3,1190,0,1948,1994
4110,43560,0,0,4,4110,0,1978,2000
2800,10786,0,0,3,1420,1380,1970,2014
920,1598,0,0,3,920,0,1995,0
1530,8000,0,0,3,1530,0,1978,0
860,5040,0,0,3,860,0,1956,2001
1520,3593,0,0,3,1520,0,2004,2003
660,5240,0,0,4,660,0,1912,1989
3580,8921,0,0,3,3580,0,2000,0
3000,13899,0,0,4,3000,0,1975,0
2740,9629,0,0,5,1390,1350,1977,0
2040,5523,0,0,3,2040,0,1999,0
2520,54160,1,4,3,2520,0,1954,2005
2470,8800,0,0,3,2470,0,1961,2004
1930,1348,0,0,3,1300,630,2005,0
2950,10254,0,0,3,2950,0,2006,0
2610,6405,0,0,3,2610,0,2001,0
1630,1526,0,0,3,1630,0,2014,0
1400,1022,0,0,3,1400,0,2007,0
1410,1005,0,0,3,900,510,2011,0
4370,10860,0,0,3,4370,0,2008,0
5010,19412,0,1,3,4000,1010,2014,0
2590,6160,0,0,3,2590,0,2014,0
1300,7200,0,0,5,1300,0,1960,0
2320,7609,0,0,3,2320,0,2003,0
2700,4275,0,0,3,2700,0,2004,2003
2920,6513,0,0,4,2260,660,1937,0
3130,5700,0,0,3,1750,1380,1953,0
1470,4950,0,0,3,1030,440,1984,0
1540,1326,0,0,3,1390,150,1995,0
3160,4620,0,4,3,2020,1140,1917,2005
1480,7700,0,0,3,1480,0,1975,0
3595,5639,0,0,3,3595,0,2014,0
1190,4440,0,0,3,1190,0,1981,2013
2340,217014,0,0,4,2340,0,1982,2011
1320,2500,0,0,3,870,450,1918,0
1190,27007,0,0,4,1190,0,1910,0
2350,18600,0,0,4,2350,0,1977,0
1100,8560,0,0,3,1100,0,1961,2004
1660,4704,0,0,3,1260,400,1930,1997
3040,36246,0,0,3,2680,360,1923,2014
1860,4777,0,0,5,1860,0,1908,0
4100,241322,0,0,3,2500,1600,1981,2013
4050,36171,0,0,4,2620,1430,1970,0
1240,2500,0,0,3,1240,0,1985,0
2200,10800,0,0,3,2200,0,1960,2012
1680,9090,0,0,4,1130,550,1959,0
930,5160,0,0,5,930,0,1919,1934
1800,22000,0,0,3,1800,0,1931,0
3000,8401,0,0,3,1500,1500,1979,2014
1820,12686,0,0,4,1820,0,1952,0
1995,7102,0,0,4,1995,0,1981,0
3990,9786,0,0,3,3990,0,2004,2003
800,5192,0,0,5,800,0,1951,0
960,9563,0,0,5,960,0,1967,0
2286,8269,0,0,3,2286,0,2002,0
2220,11646,0,0,3,1270,950,1950,2005
1940,7500,0,0,4,1940,0,1918,1985
1640,7222,0,0,4,1640,0,1908,0
1120,10576,0,0,4,1120,0,1969,0
2600,4800,0,2,3,1400,1200,1953,0
1490,4800,0,0,5,1490,0,1948,1985
1650,3000,0,0,3,1650,0,1902,0
2400,6137,0,0,3,2400,0,1990,2009
1500,6685,0,0,3,1190,310,1926,2003
1990,12793,0,0,3,1990,0,1993,0
1130,746,0,0,3,1030,100,2009,0
2030,11070,0,0,4,2030,0,1980,0
1590,7920,0,0,4,1590,0,1960,2001
1480,8394,0,0,4,1480,0,1971,0
2690,18653,0,0,3,2690,0,1985,0
3870,46609,0,3,3,3870,0,1997,0
1390,6000,0,0,3,1390,0,1954,2005
1830,1850,0,0,3,1690,140,2011,0
1580,5750,0,0,5,790,790,1910,0
2590,15229,0,3,3,2590,0,1984,0
2510,8050,0,0,4,1490,1020,1977,0
1180,7300,0,0,4,1180,0,1968,0
1450,19206,0,0,3,1450,0,1989,0
3110,6765,0,1,4,2550,560,1946,1989
2860,68519,0,0,5,2860,0,1958,0
2760,8476,0,0,4,1690,1070,1967,0
2800,17788,0,0,4,1400,1400,1963,0
1450,3748,0,0,3,1450,0,2004,2003
2530,5650,0,0,4,1910,620,1910,0
1640,2808,0,3,4,820,820,1924,0
2220,17568,0,0,4,2220,0,1967,0
2040,10086,0,0,3,2040,0,1987,2000
1230,6000,0,0,4,1230,0,1967,0
1060,7700,0,0,3,820,240,1981,2013
1920,9625,0,0,3,1920,0,1993,0
1520,4170,0,0,3,1520,0,2004,2003
3770,4103,0,0,5,2710,1060,1925,0
3540,38322,0,0,3,3540,0,1989,0
5430,108900,0,0,4,5430,0,1987,0
2250,7904,0,0,3,2250,0,1998,2006
2090,5195,0,0,3,2090,0,2007,0
1720,3012,0,0,3,1720,0,2011,0
1910,2091,0,0,3,1910,0,2014,0
1601,2491,0,0,3,1536,65,2007,0
1060,1209,0,0,3,940,120,2006,0
2330,3920,0,0,3,2330,0,2005,0
2370,4200,0,0,3,2370,0,2014,0
1420,1237,0,0,3,1420,0,2014,0
2360,4000,0,0,3,2360,0,2013,1923
1260,1575,0,0,3,1260,0,2001,0
3030,9053,0,0,3,3030,0,2009,0
1140,1201,0,0,3,1140,0,2014,0
2820,9375,0,0,4,1550,1270,1968,0
1270,1372,0,0,3,1270,0,2000,0
3180,12600,0,0,4,3180,0,1978,2000
2790,13791,0,3,3,2790,0,2006,0
2570,9503,0,0,3,2570,0,1980,0
1080,2674,0,0,4,720,360,1919,1985
3010,7221,0,0,3,3010,0,2004,2003
2120,14915,0,0,3,1720,400,1979,2014
1900,46609,0,0,4,1440,460,1969,0
2860,43821,0,0,4,2860,0,1990,0
910,10575,0,0,4,910,0,1968,0
2850,37522,0,0,3,2850,0,1987,2000
2560,2500,0,0,5,1690,870,1901,0
1570,16817,0,0,3,1570,0,1982,0
3110,108464,0,2,4,3110,0,1979,0
4740,126759,0,0,4,4740,0,1991,0
1340,13750,0,0,4,1340,0,1955,2009
2600,6390,0,0,3,1390,1210,1978,0
1070,8030,0,0,3,1070,0,1966,2014
1820,9670,0,0,3,1820,0,1984,0
1060,3040,0,0,3,860,200,1924,2011
2220,4060,0,0,3,1330,890,1993,0
1350,8700,0,0,3,1350,0,1942,1999
2510,9180,0,1,4,1600,910,1975,0
2340,13713,0,0,2,1670,670,1967,0
1060,7920,0,0,4,1060,0,1968,0
2200,8065,0,0,3,2200,0,1998,2006
1400,8100,0,0,3,1400,0,1944,0
1520,7123,0,0,4,1520,0,1959,0
1810,3000,0,0,3,1810,0,1998,2006
2360,11340,0,0,3,2360,0,1997,0
1210,1032,0,0,3,1210,0,2014,0
3420,25150,0,0,4,1750,1670,1987,0
1810,4592,0,0,3,1810,0,1992,0
2760,10160,0,0,3,2760,0,1969,2010
1950,9800,0,0,3,1330,620,1968,1997
3830,48743,0,0,3,3830,0,1991,0
2060,7283,0,0,3,1220,840,1963,2013
1650,6400,0,0,4,980,670,1954,1979
2100,11942,0,0,3,1030,1070,1964,2000
3720,57499,0,0,3,1880,1840,2003,0
1920,8562,0,2,4,1920,0,1994,0
1860,217800,0,2,3,1860,0,1998,2006
2290,3507,0,0,3,2290,0,2005,0
1200,9085,0,0,4,1200,0,1968,0
5270,53428,0,0,3,3440,1830,2004,2003
1600,2788,0,0,4,1600,0,1992,0
2560,4020,0,0,3,2560,0,2006,0
880,4000,0,0,3,880,0,1940,1996
1020,7920,0,0,3,1020,0,1939,1969
960,9380,0,0,3,960,0,1949,1998
1900,7200,0,0,3,1370,530,1977,2004
1320,6000,0,0,4,1320,0,1920,0
2230,9640,0,0,3,1320,910,1998,2006
1150,7314,0,0,3,1150,0,1960,2012
3440,6000,0,0,4,3440,0,2002,0
1070,8179,0,0,3,1070,0,1949,1998
2250,3433,0,0,3,1500,750,1927,2013
1910,10300,0,0,3,1910,0,1921,1968
1180,16552,0,0,4,1180,0,1967,0
1400,7360,0,0,4,1400,0,1968,0
3580,9316,0,0,3,2370,1210,1991,0
3176,13391,0,3,4,2726,450,1985,0
1170,1890,0,1,4,1170,0,1927,0
1570,4665,0,0,3,1570,0,2006,0
1460,15000,0,0,3,1460,0,1966,1963
1140,10400,0,0,4,1140,0,1983,0
1150,9812,0,0,4,1150,0,1962,0
3180,31931,0,0,4,2390,790,1978,2000
2630,6185,0,0,3,2630,0,1999,0
1940,5980,0,0,3,1520,420,1987,2000
850,8050,0,0,2,850,0,1906,0
1550,6039,0,0,5,830,720,1942,0
2090,15000,0,0,3,2090,0,1961,2004
3960,6654,0,0,3,2850,1110,2006,0
1320,5000,0,0,3,1320,0,1912,1994
3220,35400,0,0,3,3220,0,1991,0
800,7260,0,0,3,800,0,1953,0
1660,9673,0,0,3,1130,530,1976,0
2250,11370,0,0,3,2250,0,1991,0
2120,13090,0,0,3,2120,0,1997,0
2310,4020,0,0,5,2310,0,1979,0
1920,7700,0,0,4,1920,0,1970,0
1550,9720,0,0,3,1050,500,1976,0
1785,779,0,0,3,1595,190,1975,0
1830,9848,0,0,5,1830,0,1962,0
3500,5040,0,2,3,2950,550,1927,2007
2560,14680,0,0,3,1330,1230,1987,2000
1360,4840,0,0,4,1360,0,1928,0
6500,14986,0,0,3,5180,1320,2001,0
3150,5500,0,0,3,3150,0,2014,0
810,4080,0,0,4,810,0,1941,1998
7320,217800,0,0,3,7320,0,1992,0
2790,17476,0,2,3,1450,1340,1956,2001
1920,3408,0,0,4,960,960,1912,1989
2530,14178,0,0,3,2530,0,1997,0
3490,8343,1,4,4,2150,1340,1939,1991
4710,11000,0,3,3,3690,1020,1931,0
2050,16313,0,0,2,2050,0,1973,0
2410,8400,0,0,5,2410,0,1965,0
1180,8240,0,0,4,1180,0,1967,0
630,4200,0,0,3,630,0,1930,1997
3480,7800,0,0,4,1750,1730,1941,1998
1010,7683,0,0,5,1010,0,1953,0
1910,3481,0,0,3,1910,0,2009,0
2490,3582,0,0,3,1720,770,2005,0
2150,3143,0,0,3,2150,0,2010,0
3000,5470,0,0,3,3000,0,2005,0
2830,3496,0,0,3,2830,0,2012,1912
2680,5539,0,0,3,2680,0,2013,1923
1090,2686,0,0,3,1090,0,1982,0
1984,32400,0,0,3,1564,420,1962,2003
3090,5859,0,0,3,3090,0,2010,0
2610,5140,0,0,3,2610,0,2006,0
3370,3634,0,0,3,2750,620,2007,0
2250,3916,0,0,3,2250,0,2014,0
1450,1387,0,0,3,1180,270,2013,1923
3130,10849,0,0,3,3130,0,2013,1923
2700,8572,0,0,3,2700,0,2007,0
1970,5400,0,0,3,1320,650,1986,0
1970,4166,0,3,5,1270,700,1929,0
1950,15954,0,0,4,1950,0,1959,0
1940,9887,0,0,4,1140,800,1969,0
3550,11000,0,2,3,2260,1290,1999,0
2500,7394,0,0,3,2500,0,1990,2009
2910,18700,0,0,3,2210,700,1957,1995
3350,35298,0,0,4,3350,0,1985,0
2140,40098,0,0,5,1490,650,1950,0
4030,13474,0,0,3,4030,0,2000,0
1980,6660,0,0,4,1980,0,1974,0
1460,9908,0,0,3,1460,0,1952,2008
1880,8800,0,0,3,1130,750,1960,2012
2320,10900,0,0,3,2320,0,1935,1974
2220,8227,0,0,5,1770,450,1929,0
1410,7200,0,0,4,1410,0,1901,0
1240,3500,0,0,4,1240,0,1927,0
2030,8426,0,0,3,2030,0,1944,0
4000,6015,0,2,3,3080,920,2004,2003
490,38500,0,0,4,490,0,1959,0
1590,3411,0,0,3,1590,0,2000,0
2630,5827,0,0,3,2630,0,2001,0
1350,4614,0,0,3,1350,0,2008,0
990,4440,0,0,3,990,0,1943,2002
3710,7984,0,0,3,3710,0,1999,0
990,8062,0,0,4,990,0,1960,2001
2510,4543,0,0,3,2510,0,2002,0
800,6500,0,0,4,800,0,1953,1983
1600,10183,0,0,4,1600,0,1966,0
3320,11340,0,0,4,2480,840,1999,0
1730,9230,0,0,3,1010,720,1962,2003
2000,3988,0,4,4,1000,1000,1958,1972
2910,6308,0,0,3,1640,1270,1985,0
1710,10440,0,0,4,1710,0,1955,2009
1200,7800,0,0,4,1200,0,1954,1979
2600,5100,0,1,3,2600,0,1998,2006
1460,7926,0,0,4,1460,0,1987,0
4260,9800,0,0,3,4260,0,2008,0
2100,4480,0,0,4,1780,320,1928,0
4230,6420,0,3,4,2360,1870,1916,0
1660,6250,0,0,3,830,830,1980,0
1450,7200,0,0,3,1010,440,1969,2010
1860,5040,0,0,5,1860,0,1920,0
2720,10006,0,0,3,2720,0,1989,0
2920,5500,0,3,3,2030,890,1957,2000
1800,12196,0,0,4,1800,0,1966,0
1320,8830,0,0,3,1020,300,1939,1969
1770,29004,0,0,3,1770,0,1959,1989
2550,7725,0,0,5,1390,1160,1967,0
2150,9000,0,0,4,1110,1040,1966,0
3020,7465,0,0,3,3020,0,2004,2003
960,27442,0,0,4,960,0,1970,0
2783,11177,0,0,3,2783,0,1910,1999
2250,14274,0,0,4,1500,750,1964,0
1710,8767,0,0,4,1710,0,1986,0
2650,9380,0,0,5,1680,970,1975,0
1830,1804,0,0,3,1830,0,2014,0
1460,3044,0,0,3,1460,0,2000,0
1760,6875,0,0,4,1760,0,1967,0
1960,6058,0,0,3,1960,0,2002,0
2010,7688,0,0,3,1170,840,1979,2014
3670,9958,0,0,3,3670,0,2005,0
2290,9772,0,0,3,2290,0,2007,0
1780,5720,0,0,5,980,800,1925,0
3080,35430,0,0,3,3080,0,1997,0
3360,15091,0,0,3,3360,0,1997,0
1370,6780,0,0,3,1370,0,1930,1997
1660,8063,0,0,4,1660,0,1978,2000
4440,10660,0,0,3,4440,0,2003,0
2850,209523,0,0,4,1930,920,1925,1968
1530,2913,0,0,4,1530,0,1986,0
2100,8400,0,0,4,1240,860,1976,1992
730,1942,0,0,3,730,0,2008,0
1920,8223,0,0,4,1920,0,1989,0
1600,7324,0,0,4,1600,0,1958,1972
2380,17199,0,0,3,1530,850,1979,2014
2760,17377,0,0,3,2760,0,2002,0
1840,11367,0,0,4,1840,0,1950,1983
2580,5750,0,0,4,1880,700,1901,0
2100,4750,0,0,3,1340,760,1975,0
1820,5015,0,0,4,1190,630,1926,1993
4830,18707,0,1,5,3930,900,1952,1998
1550,4980,0,0,3,1080,470,1978,0
1440,3600,0,0,4,1440,0,1924,0
930,6380,0,0,4,930,0,1940,2001
3560,12047,0,0,3,3560,0,1988,2000
840,11600,0,0,3,840,0,1952,2008
4280,47179,0,0,3,3050,1230,2002,0
1500,10018,0,0,4,1500,0,1957,2001
3650,38546,0,0,3,2550,1100,1996,0
780,3910,0,0,3,780,0,1918,0
1600,5500,0,0,4,1600,0,1946,1989
1120,8250,0,0,4,1120,0,1966,0
1010,9219,0,0,4,1010,0,1960,2001
1970,37026,0,0,4,1970,0,1961,2001
2230,4372,0,0,5,1540,690,1935,0
4290,20445,0,0,4,4290,0,1985,0
3160,76230,0,0,4,2160,1000,1978,2000
1850,5100,0,0,3,1020,830,1909,2004
1980,8755,0,0,4,1300,680,1963,0
3360,9767,0,0,3,2450,910,1990,2009
2660,192099,0,0,4,2660,0,1964,0
1200,7280,0,0,4,1200,0,1967,0
2150,5760,0,0,3,2150,0,2010,0
2820,5348,0,0,3,2820,0,2008,0
3510,9400,0,0,3,3510,0,2014,0
1790,3078,0,0,3,1790,0,2010,0
2700,6000,0,0,4,2100,600,1910,0
5780,17004,0,0,3,4260,1520,2006,0
3730,4560,0,0,3,2760,970,2013,1923
2540,5001,0,0,3,2540,0,2005,0
3300,8365,0,0,3,3300,0,2014,0
5430,10327,0,2,3,4010,1420,2007,0
2550,5200,0,0,3,2550,0,2009,0
1390,1484,0,0,3,1390,0,2007,0
1270,1413,0,0,3,1270,0,2007,0
2380,5000,0,0,3,2380,0,2005,0
3360,22111,0,0,3,3360,0,1994,0
6070,171626,0,0,3,6070,0,1999,0
1240,57000,0,0,3,1240,0,1962,2003
2930,14057,0,2,4,1680,1250,1980,0
2410,102366,0,0,4,1940,470,1912,1989
2980,5000,0,0,3,2480,500,1916,1986
1950,2719,0,0,5,1010,940,1919,1934
2600,36583,0,0,5,1580,1020,1976,0
1170,8147,0,0,3,1170,0,1959,1989
1470,6500,0,0,4,1470,0,1953,1983
1840,5419,0,0,4,920,920,1942,1982
1560,7500,0,0,4,1560,0,1968,0
1520,7700,0,0,4,1520,0,1967,0
2220,4000,0,0,3,1700,520,1914,2000
2800,9538,0,0,3,2800,0,1993,0
670,6300,0,0,5,670,0,1942,0
1720,7885,0,0,3,1720,0,1983,2009
2110,4038,0,0,4,2110,0,1989,0
1580,9187,0,0,3,1180,400,1993,0
2640,3680,0,0,5,1760,880,1922,1956
2700,6515,0,0,3,2700,0,1998,2006
2820,8159,0,0,3,2820,0,2004,2003
3340,8930,0,2,3,3340,0,1999,0
1530,6000,0,0,4,1530,0,1991,0
3840,85728,0,0,3,3840,0,1998,2006
2320,10960,0,0,3,1510,810,1956,2001
2310,13430,0,0,4,2310,0,1966,0
1770,1235,0,0,3,1600,170,2007,0
3160,66646,0,0,3,3160,0,1993,0
1620,6630,0,0,3,1280,340,1954,2005
1510,4235,0,0,3,1510,0,1955,2005
960,8106,0,0,3,960,0,1962,2003
1740,8449,0,0,4,1170,570,1958,1972
1470,8395,0,0,4,1470,0,1965,0
2460,4200,0,0,3,2460,0,1998,2006
1170,8182,0,0,3,1170,0,1962,2003
1210,7507,0,0,3,1210,0,1982,0
1870,7942,0,0,3,1870,0,1990,2009
1950,5689,0,0,3,1950,0,2009,0
2570,5250,0,0,3,2570,0,1990,2009
1460,10311,0,0,4,1460,0,1975,0
2970,23100,0,0,3,1510,1460,1967,2011
2040,21781,0,0,3,2040,0,1994,0
3240,6551,0,4,4,2500,740,1939,1989
3150,67518,0,0,4,2250,900,1965,0
1820,8008,0,0,3,1240,580,1981,2013
2130,35752,0,0,3,1490,640,1980,0
1430,8000,0,0,4,1430,0,1956,0
2030,6970,0,0,4,2030,0,1991,0
2000,5827,0,0,3,2000,0,1997,0
1940,6206,0,0,3,1940,0,1990,2009
880,6780,0,0,4,880,0,1945,0
950,9400,0,0,4,950,0,1954,1979
1670,1596,0,0,3,1220,450,2002,0
2670,10496,0,0,3,2670,0,1989,0
2700,1438,0,0,3,1280,1420,2003,0
590,833,0,0,4,590,0,1926,1993
2160,8119,0,0,3,1080,1080,1966,1913
2700,8810,0,0,3,2700,0,2004,2003
3206,5793,0,0,3,3206,0,2012,1912
1560,9788,0,0,3,1560,0,1964,2000
1400,6956,0,0,4,1400,0,1957,2001
3090,6744,0,4,3,3090,0,2013,1923
2630,16475,0,0,4,2630,0,1953,1983
2190,11394,0,0,3,1550,640,1956,2001
2100,9200,0,0,3,1050,1050,1959,1989
1120,5427,0,0,3,1120,0,1969,2014
3260,19542,0,0,4,2170,1090,1968,0
1180,7793,0,0,4,1180,0,1992,0
780,16344,0,0,1,780,0,1942,0
2200,9397,0,0,3,2200,0,1987,2000
1340,306848,0,0,3,1340,0,1953,0
1490,10125,0,0,4,1490,0,1962,0
2800,5900,0,0,3,1660,1140,1963,2008
2600,5390,0,0,4,1300,1300,1960,2001
3200,9200,0,2,4,1600,1600,1953,1983
3480,36615,0,0,4,2490,990,1983,0
3020,4082,0,0,3,2080,940,1954,2004
1970,11088,0,0,4,1180,790,1967,0
1500,7112,0,0,5,760,740,1920,0
3680,18804,0,0,3,3680,0,1990,2009
1570,7200,0,0,4,1570,0,1952,0
2280,2289,0,0,3,1880,400,2006,0
1600,3573,0,0,3,1600,0,2013,1923
1680,1570,0,0,3,1680,0,2014,0
1890,13860,0,0,5,1890,0,1966,0
