date,street,city,statezip,country
2014-06-15 00:00:00,25956 SE 37th Way,Issaquah,WA 98029,USA
2014-06-15 00:00:00,16437 SE 8th St,Bellevue,WA 98008,USA
2014-06-15 00:00:00,717 164th Ave SE,Bellevue,WA 98008,USA
2014-06-16 00:00:00,9007 132nd Pl SE,Newcastle,WA 98059,USA
2014-06-16 00:00:00,6503 39th Ave NE,Seattle,WA 98115,USA
2014-06-16 00:00:00,10536 NE 148th Ct,Bothell,WA 98011,USA
2014-06-16 00:00:00,15125 78th Ave NE,Kenmore,WA 98028,USA
2014-06-16 00:00:00,13738 SE 199th Pl,Renton,WA 98058,USA
2014-06-16 00:00:00,3907 47th Ave NE,Seattle,WA 98105,USA
2014-06-16 00:00:00,704 26th St SE,Auburn,WA 98002,USA
2014-06-16 00:00:00,4811-4815 38th Ave NE,Seattle,WA 98105,USA
2014-06-16 00:00:00,2646 48th Ave SW,Seattle,WA 98116,USA
2014-06-16 00:00:00,1529 45th Ave SW,Seattle,WA 98116,USA
2014-06-16 00:00:00,16206 SE 134th St,Renton,WA 98059,USA
2014-06-16 00:00:00,455 S 190th St,Burien,WA 98148,USA
2014-06-16 00:00:00,9957 Rainier Ave S,Seattle,WA 98118,USA
2014-06-16 00:00:00,19000 196th Ave SE,Renton,WA 98058,USA
2014-06-16 00:00:00,2493 NE Laurel Crest Ln,Issaquah,WA 98029,USA
2014-06-16 00:00:00,2505 E Calhoun St,Seattle,WA 98112,USA
2014-06-16 00:00:00,24610 SE 45th Way,Issaquah,WA 98029,USA
2014-06-16 00:00:00,2520 Mulberry Walk NE,Issaquah,WA 98029,USA
2014-06-16 00:00:00,11720 8th Ave S,Seattle,WA 98168,USA
2014-06-16 00:00:00,12727 SE 191st Pl,Renton,WA 98058,USA
2014-06-16 00:00:00,3405 35th Ave S,Seattle,WA 98144,USA
2014-06-16 00:00:00,7502 15th Ave NE,Seattle,WA 98115,USA
2014-06-16 00:00:00,16030 SE 45th Pl,Bellevue,WA 98006,USA
2014-06-16 00:00:00,26735 SE 271st St,Ravensdale,WA 98051,USA
2014-06-16 00:00:00,42511 SE 175th Pl,North Bend,WA 98045,USA
2014-06-16 00:00:00,10546 Stone Ave N,Seattle,WA 98133,USA
2014-06-16 00:00:00,3239 NW 64th St,Seattle,WA 98107,USA
2014-06-16 00:00:00,2559 155th Ave SE,Bellevue,WA 98007,USA
2014-06-16 00:00:00,549 27th Ave,Seattle,WA 98122,USA
2014-06-16 00:00:00,10221 132nd Ave NE,Kirkland,WA 98033,USA
2014-06-16 00:00:00,23238 NE 29th Ct,Sammamish,WA 98074,USA
2014-06-16 00:00:00,11000 243rd Ave NE,Redmond,WA 98053,USA
2014-06-16 00:00:00,2919 E Harrison St,Seattle,WA 98112,USA
2014-06-16 00:00:00,6909 123rd Ave NE,Kirkland,WA 98033,USA
2014-06-16 00:00:00,3718 88th Ave SE,Mercer Island,WA 98040,USA
2014-06-16 00:00:00,21236 Tramp Harbor Rd SW,Vashon,WA 98070,USA
2014-06-16 00:00:00,14312 SE 45th St,Bellevue,WA 98006,USA
2014-06-16 00:00:00,2420 30th Ave W,Seattle,WA 98199,USA
2014-06-16 00:00:00,9615 58th Ave S,Seattle,WA 98118,USA
2014-06-16 00:00:00,12710 89th Pl NE,Kirkland,WA 98034,USA
2014-06-16 00:00:00,16023 271st Pl NE,Duvall,WA 98019,USA
2014-06-16 00:00:00,6533 193rd Pl NE,Redmond,WA 98052,USA
2014-06-16 00:00:00,1212 168th Ave NE,Bellevue,WA 98008,USA
2014-06-16 00:00:00,16618 NE 91st St,Redmond,WA 98052,USA
2014-06-16 00:00:00,1432 S 129th St,Burien,WA 98168,USA
2014-06-16 00:00:00,2328 246th Ave SE,Sammamish,WA 98075,USA
2014-06-16 00:00:00,44218 SE 161st Pl,North Bend,WA 98045,USA
2014-06-16 00:00:00,9181 226th Pl NE,Redmond,WA 98053,USA
2014-06-16 00:00:00,220 17th Ave,Seattle,WA 98122,USA
2014-06-16 00:00:00,12623 198th Dr NE,Woodinville,WA 98077,USA
2014-06-16 00:00:00,159 Fulton St,Seattle,WA 98109,USA
2014-06-16 00:00:00,5624 Wilson Ave S,Seattle,WA 98118,USA
2014-06-16 00:00:00,7612 SW 258th Ct,Vashon,WA 98070,USA
2014-06-16 00:00:00,460 Indigo Pl NW,Issaquah,WA 98027,USA
2014-06-16 00:00:00,2410 SW 323rd St,Federal Way,WA 98023,USA
2014-06-16 00:00:00,4008 2nd Ave NW,Seattle,WA 98107,USA
2014-06-16 00:00:00,150 Highland Dr,Seattle,WA 98109,USA
2014-06-16 00:00:00,4342 S 299th St,Auburn,WA 98001,USA
2014-06-16 00:00:00,15800-15898 15th Ave SW,Burien,WA 98166,USA
2014-06-16 00:00:00,7002 22nd Ave NW,Seattle,WA 98117,USA
2014-06-16 00:00:00,27705 114th Ave SE,Kent,WA 98030,USA
2014-06-16 00:00:00,10342 162nd Pl NE,Redmond,WA 98052,USA
2014-06-16 00:00:00,11672 91st Pl NE,Kirkland,WA 98034,USA
2014-06-16 00:00:00,5232 36th Ave SW,Seattle,WA 98126,USA
2014-06-16 00:00:00,26920 229th Pl SE,Maple Valley,WA 98038,USA
2014-06-16 00:00:00,8421 8th Ave SW,Seattle,WA 98106,USA
2014-06-16 00:00:00,9801-9999 NE 183rd St,Bothell,WA 98011,USA
2014-06-16 00:00:00,1010 274th Way SE,Sammamish,WA 98075,USA
2014-06-16 00:00:00,12722 15th Ave NE,Seattle,WA 98125,USA
2014-06-16 00:00:00,16326 NE 43rd Ct,Redmond,WA 98052,USA
2014-06-16 00:00:00,118 N 84th St,Seattle,WA 98103,USA
2014-06-16 00:00:00,13327 30th Ave NE,Seattle,WA 98125,USA
2014-06-16 00:00:00,11851 44th Pl S,Tukwila,WA 98178,USA
2014-06-16 00:00:00,32500-32514 35th Ave SW,Federal Way,WA 98023,USA
2014-06-16 00:00:00,11716 16th Ave NE,Seattle,WA 98125,USA
2014-06-16 00:00:00,1431 102nd Ave NE,Bellevue,WA 98004,USA
2014-06-16 00:00:00,20404 289th Ave SE,Maple Valley,WA 98038,USA
2014-06-16 00:00:00,2010 227th Ave SE,Sammamish,WA 98075,USA
2014-06-16 00:00:00,9055 37th Ave S,Seattle,WA 98118,USA
2014-06-16 00:00:00,3257 Evergreen Point Rd,Medina,WA 98039,USA
2014-06-16 00:00:00,7310 SW Maury Park Rd,Vashon,WA 98070,USA
2014-06-16 00:00:00,11721 106th Ave NE,Kirkland,WA 98034,USA
2014-06-16 00:00:00,526 Elma Pl NE,Renton,WA 98059,USA
2014-06-16 00:00:00,3817-3821 Whitman Ave N,Seattle,WA 98103,USA
2014-06-16 00:00:00,1009-1225 N 41st Pl,Renton,WA 98056,USA
2014-06-16 00:00:00,29700 217th Pl SE,Kent,WA 98042,USA
2014-06-16 00:00:00,120 214th Pl SE,Sammamish,WA 98074,USA
2014-06-16 00:00:00,10401 Holman Rd NW,Seattle,WA 98133,USA
2014-06-16 00:00:00,20417 126th Ave NE,Bothell,WA 98011,USA
2014-06-16 00:00:00,6724 Alonzo Ave NW,Seattle,WA 98117,USA
2014-06-16 00:00:00,14206 284th Pl NE,Duvall,WA 98019,USA
2014-06-16 00:00:00,546 NE 103rd St,Seattle,WA 98125,USA
2014-06-16 00:00:00,13516 164th Ave SE,Renton,WA 98059,USA
2014-06-16 00:00:00,5451 Fauntleroy Way SW,Seattle,WA 98136,USA
2014-06-17 00:00:00,11431 SE 229th St,Kent,WA 98031,USA
2014-06-17 00:00:00,33439 11th Pl SW,Federal Way,WA 98023,USA
2014-06-17 00:00:00,10717 179th Ct NE,Redmond,WA 98052,USA
2014-06-17 00:00:00,2126 N 130th St,Seattle,WA 98133,USA
2014-06-17 00:00:00,34016 33rd Ave SW,Federal Way,WA 98023,USA
2014-06-17 00:00:00,7226 36th Ave SW,Seattle,WA 98126,USA
2014-06-17 00:00:00,5002 S 299th Pl,Auburn,WA 98001,USA
2014-06-17 00:00:00,11234 SE 320th Pl,Auburn,WA 98092,USA
2014-06-17 00:00:00,11834 SE 263rd Ct,Kent,WA 98030,USA
2014-06-17 00:00:00,15845 SE 44th Ct,Bellevue,WA 98006,USA
2014-06-17 00:00:00,7029 16th Ave NW,Seattle,WA 98117,USA
2014-06-17 00:00:00,5471 NE 200th Pl,Lake Forest Park,WA 98155,USA
2014-06-17 00:00:00,8770 Sand Point Way NE,Seattle,WA 98115,USA
2014-06-17 00:00:00,4420 48th Ave SW,Seattle,WA 98116,USA
2014-06-17 00:00:00,14239 183rd Ave SE,Renton,WA 98059,USA
2014-06-17 00:00:00,9225-9305 Mitten Ave SE,Snoqualmie,WA 98065,USA
2014-06-17 00:00:00,4402 4th Ave NE,Seattle,WA 98105,USA
2014-06-17 00:00:00,15639 115th Ave SW,Vashon,WA 98070,USA
2014-06-17 00:00:00,12504 NE 163rd St,Woodinville,WA 98072,USA
2014-06-17 00:00:00,3717 S 189th Pl,SeaTac,WA 98188,USA
2014-06-17 00:00:00,4002 258th Way SE,Issaquah,WA 98029,USA
2014-06-17 00:00:00,26303 191st Pl SE,Covington,WA 98042,USA
2014-06-17 00:00:00,9603 NE 121st Ln,Kirkland,WA 98034,USA
2014-06-17 00:00:00,5108 SW 316th Pl,Federal Way,WA 98023,USA
2014-06-17 00:00:00,975-1005 Greenwood Blvd SW,Issaquah,WA 98027,USA
2014-06-17 00:00:00,22028 SE 269th St,Maple Valley,WA 98038,USA
2014-06-17 00:00:00,14710 57th Ave S,Tukwila,WA 98168,USA
2014-06-17 00:00:00,6211 27th Ave NE,Seattle,WA 98115,USA
2014-06-17 00:00:00,8430 8th Ave SW,Seattle,WA 98106,USA
2014-06-17 00:00:00,12115 Big Leaf Way NE,Redmond,WA 98053,USA
2014-06-17 00:00:00,15703 NE 54th Way,Redmond,WA 98052,USA
2014-06-17 00:00:00,4813 S Findlay St,Seattle,WA 98118,USA
2014-06-17 00:00:00,5044 Butterworth Rd,Mercer Island,WA 98040,USA
2014-06-17 00:00:00,17104 Military Rd S,SeaTac,WA 98188,USA
2014-06-17 00:00:00,24106 NE 6th Pl,Sammamish,WA 98074,USA
2014-06-17 00:00:00,3415 9th Ave W,Seattle,WA 98119,USA
2014-06-17 00:00:00,4214 NE 2nd St,Renton,WA 98059,USA
2014-06-17 00:00:00,2010 8th Ave N,Seattle,WA 98109,USA
2014-06-17 00:00:00,19504 SE 324th St,Kent,WA 98042,USA
2014-06-17 00:00:00,7815 116th Ave SE,Newcastle,WA 98056,USA
2014-06-17 00:00:00,2133 N 62nd St,Seattle,WA 98103,USA
2014-06-17 00:00:00,18222 NE 186th St,Woodinville,WA 98077,USA
2014-06-17 00:00:00,3029 NE 178th St,Lake Forest Park,WA 98155,USA
2014-06-17 00:00:00,14302-14314 174th Ave NE,Redmond,WA 98052,USA
2014-06-17 00:00:00,14150 176th Ave NE,Redmond,WA 98052,USA
2014-06-17 00:00:00,10537 Interlake Ave N,Seattle,WA 98133,USA
2014-06-17 00:00:00,14609 SE 195th Pl,Renton,WA 98058,USA
2014-06-17 00:00:00,27456-27498 124th Ave SE,Kent,WA 98030,USA
2014-06-17 00:00:00,1915 107th Ave SE,Bellevue,WA 98004,USA
2014-06-17 00:00:00,106 24th Ave E,Seattle,WA 98112,USA
2014-06-17 00:00:00,8264 154th Ave SE,Newcastle,WA 98059,USA
2014-06-17 00:00:00,2050 14th Ave W,Seattle,WA 98119,USA
2014-06-17 00:00:00,2711 SW 344th Pl,Federal Way,WA 98023,USA
2014-06-17 00:00:00,14114 75th Ave NE,Kirkland,WA 98034,USA
2014-06-17 00:00:00,17922 3rd Ave NW,Shoreline,WA 98177,USA
2014-06-17 00:00:00,11824 SE 203rd St,Kent,WA 98031,USA
2014-06-17 00:00:00,680 Shelton Ave NE,Renton,WA 98056,USA
2014-06-17 00:00:00,5200 S Frontenac St,Seattle,WA 98118,USA
2014-06-17 00:00:00,12237 198th Ave NE,Woodinville,WA 98077,USA
2014-06-17 00:00:00,34623 SE Leitz St,Snoqualmie,WA 98065,USA
2014-06-17 00:00:00,13420 121st Ave NE,Kirkland,WA 98034,USA
2014-06-17 00:00:00,5010 Greenwood Ave N,Seattle,WA 98103,USA
2014-06-17 00:00:00,7206 Douglas Ave SE,Snoqualmie,WA 98065,USA
2014-06-17 00:00:00,12039 NE 145th St,Kirkland,WA 98034,USA
2014-06-17 00:00:00,209 SW 142nd St,Burien,WA 98166,USA
2014-06-17 00:00:00,3812 I Pl NE,Auburn,WA 98002,USA
2014-06-17 00:00:00,112 10th Ave E,Seattle,WA 98102,USA
2014-06-17 00:00:00,224 26th Ave E,Seattle,WA 98112,USA
2014-06-17 00:00:00,12533 SW 148th St,Vashon,WA 98070,USA
2014-06-17 00:00:00,25011 119th Pl SE,Kent,WA 98030,USA
2014-06-17 00:00:00,10721 Marine View Dr SW,Seattle,WA 98146,USA
2014-06-17 00:00:00,7535 18th Ave NE,Seattle,WA 98115,USA
2014-06-17 00:00:00,14575 NE 57th St,Bellevue,WA 98007,USA
2014-06-17 00:00:00,27818 NE 141st St,Duvall,WA 98019,USA
2014-06-17 00:00:00,11750 12th Ave NE,Seattle,WA 98125,USA
2014-06-17 00:00:00,3306 NE 70th St,Seattle,WA 98115,USA
2014-06-17 00:00:00,463 Pasco Pl NE,Renton,WA 98059,USA
2014-06-17 00:00:00,1806 10th Pl W,Kirkland,WA 98033,USA
2014-06-17 00:00:00,11457 70th Pl S,Seattle,WA 98178,USA
2014-06-17 00:00:00,29678 130th Way SE,Auburn,WA 98092,USA
2014-06-17 00:00:00,1212 NW 105th St,Seattle,WA 98177,USA
2014-06-17 00:00:00,600 21st Ave,Seattle,WA 98122,USA
2014-06-17 00:00:00,11400-11616 SE 266th St,Kent,WA 98030,USA
2014-06-17 00:00:00,723 16th Ave E,Seattle,WA 98112,USA
2014-06-17 00:00:00,14214 SE 77th St,Newcastle,WA 98059,USA
2014-06-17 00:00:00,2319 NE Marion Ln,Issaquah,WA 98029,USA
2014-06-17 00:00:00,13221 NE 93rd St,Redmond,WA 98052,USA
2014-06-17 00:00:00,15801 SE 175th Pl,Renton,WA 98058,USA
2014-06-17 00:00:00,1812 33rd St SE,Auburn,WA 98002,USA
2014-06-17 00:00:00,4520 E Mercer Way,Mercer Island,WA 98040,USA
2014-06-17 00:00:00,5719 Seaview Ave NW,Seattle,WA 98107,USA
2014-06-17 00:00:00,1206 86th Ave NE,Bellevue,WA 98004,USA
2014-06-17 00:00:00,620 151st Pl NE,Bellevue,WA 98007,USA
2014-06-17 00:00:00,3609 49th Ave SW,Seattle,WA 98116,USA
2014-06-17 00:00:00,11433 NE 91st St,Kirkland,WA 98033,USA
2014-06-17 00:00:00,2341 W Crockett St,Seattle,WA 98199,USA
2014-06-17 00:00:00,3267 57th Ave SW,Seattle,WA 98116,USA
2014-06-17 00:00:00,5351 NE 4th Ct,Renton,WA 98059,USA
2014-06-17 00:00:00,20130 110th Terrace SE,Kent,WA 98031,USA
2014-06-17 00:00:00,9553 Interlake Ave N,Seattle,WA 98103,USA
2014-06-17 00:00:00,611 NE 165th St,Shoreline,WA 98155,USA
2014-06-17 00:00:00,3465 21st Ave W,Seattle,WA 98199,USA
2014-06-17 00:00:00,6812 Phinney Ave N,Seattle,WA 98103,USA
2014-06-17 00:00:00,SE 21st Ct,Sammamish,WA 98075,USA
2014-06-18 00:00:00,3419 Meadow Ave N,Renton,WA 98056,USA
2014-06-18 00:00:00,18322 NE 99th Way,Redmond,WA 98052,USA
2014-06-18 00:00:00,17892 SE 58th Pl,Bellevue,WA 98006,USA
2014-06-18 00:00:00,32702 NE 202nd St,Duvall,WA 98019,USA
2014-06-18 00:00:00,24223 232nd Pl SE,Maple Valley,WA 98038,USA
2014-06-18 00:00:00,29236 SE 5th St,Fall City,WA 98024,USA
2014-06-18 00:00:00,1027B NE 130th St,Seattle,WA 98125,USA
2014-06-18 00:00:00,17941 Riviera Pl SW,Normandy Park,WA 98166,USA
2014-06-18 00:00:00,3924 SW 316th St,Federal Way,WA 98023,USA
2014-06-18 00:00:00,12654 156th Ave SE,Renton,WA 98059,USA
2014-06-18 00:00:00,26418 199th Pl SE,Covington,WA 98042,USA
2014-06-18 00:00:00,21611 SE 266th St,Maple Valley,WA 98038,USA
2014-06-18 00:00:00,26966 SE 22nd Way,Sammamish,WA 98075,USA
2014-06-18 00:00:00,3850 51st Ave SW,Seattle,WA 98116,USA
2014-06-18 00:00:00,3712 88th Ave SE,Mercer Island,WA 98040,USA
2014-06-18 00:00:00,427 SW 174th St,Normandy Park,WA 98166,USA
2014-06-18 00:00:00,21502 NE 103rd St,Redmond,WA 98053,USA
2014-06-18 00:00:00,4821 S 175th St,SeaTac,WA 98188,USA
2014-06-18 00:00:00,1021 NE 123rd St,Seattle,WA 98125,USA
2014-06-18 00:00:00,6316 26th Ave NW,Seattle,WA 98107,USA
2014-06-18 00:00:00,7340 35th Ave SW,Seattle,WA 98126,USA
2014-06-18 00:00:00,23319 NE 15th St,Sammamish,WA 98074,USA
2014-06-18 00:00:00,12975-12983 SE 301st St,Auburn,WA 98092,USA
2014-06-18 00:00:00,2930 S Edmunds St,Seattle,WA 98108,USA
2014-06-18 00:00:00,7341 27th Ave NW,Seattle,WA 98117,USA
2014-06-18 00:00:00,12632 SE 214th St,Kent,WA 98031,USA
2014-06-18 00:00:00,830 W Armour St,Seattle,WA 98119,USA
2014-06-18 00:00:00,17917 162nd Pl SE,Renton,WA 98058,USA
2014-06-18 00:00:00,8005 46th Ave SW,Seattle,WA 98136,USA
2014-06-18 00:00:00,2475 NE 182nd Ct,Shoreline,WA 98155,USA
2014-06-18 00:00:00,19807-19813 10th Pl S,Des Moines,WA 98148,USA
2014-06-18 00:00:00,16304 128th Pl SE,Renton,WA 98058,USA
2014-06-18 00:00:00,29140 43rd Ave S,Auburn,WA 98001,USA
2014-06-18 00:00:00,14308 274th Pl NE,Duvall,WA 98019,USA
2014-06-18 00:00:00,17912 236th Pl NE,Woodinville,WA 98077,USA
2014-06-18 00:00:00,1149-1199 91st Ave NE,Bellevue,WA 98004,USA
2014-06-18 00:00:00,23103 125th Ave SE,Kent,WA 98031,USA
2014-06-18 00:00:00,416 NW 181st St,Shoreline,WA 98177,USA
2014-06-18 00:00:00,820 S 300th St,Federal Way,WA 98003,USA
2014-06-18 00:00:00,8044-8112 Rainier Ave S,Seattle,WA 98118,USA
2014-06-18 00:00:00,34604 Cottonwood Dr SE,Snoqualmie,WA 98065,USA
2014-06-18 00:00:00,2340 Magnolia Blvd W,Seattle,WA 98199,USA
2014-06-18 00:00:00,11915 SE 161st St,Renton,WA 98058,USA
2014-06-18 00:00:00,45506 SE Tanner Rd,North Bend,WA 98045,USA
2014-06-18 00:00:00,4100 25th Ave SW,Seattle,WA 98106,USA
2014-06-18 00:00:00,14245 SE 60th St,Bellevue,WA 98006,USA
2014-06-18 00:00:00,11031 Champagne Point Rd NE,Kirkland,WA 98034,USA
2014-06-18 00:00:00,14490 57th Ave S,Tukwila,WA 98168,USA
2014-06-18 00:00:00,33838 37th Ave SW,Federal Way,WA 98023,USA
2014-06-18 00:00:00,8828 12th Ave SW,Seattle,WA 98106,USA
2014-06-18 00:00:00,11010 108th Ave NE,Kirkland,WA 98033,USA
2014-06-18 00:00:00,13666 17th Ave SW,Burien,WA 98166,USA
2014-06-18 00:00:00,4029-4035 252nd Ave SE,Issaquah,WA 98029,USA
2014-06-18 00:00:00,20216 12th Ave NW,Shoreline,WA 98177,USA
2014-06-18 00:00:00,5927 35th Ave SW,Seattle,WA 98126,USA
2014-06-18 00:00:00,4280 E Lake Sammamish Pkwy SE,Sammamish,WA 98075,USA
2014-06-18 00:00:00,25806 136th Ave SE,Kent,WA 98042,USA
2014-06-18 00:00:00,10025-10037 31st Ave SW,Seattle,WA 98146,USA
2014-06-18 00:00:00,1010 Greenwood Blvd SW,Issaquah,WA 98027,USA
2014-06-18 00:00:00,24433 14th Ave S,Des Moines,WA 98198,USA
2014-06-18 00:00:00,13128 SE Newport Way,Bellevue,WA 98006,USA
2014-06-18 00:00:00,6729 Shaffer Ave S,Seattle,WA 98108,USA
2014-06-18 00:00:00,8820 NE 160th Pl,Kenmore,WA 98028,USA
2014-06-18 00:00:00,10415 171st Ave NE,Redmond,WA 98052,USA
2014-06-18 00:00:00,33749 29th Ct SW,Federal Way,WA 98023,USA
2014-06-18 00:00:00,22401 NE 25th Way,Sammamish,WA 98074,USA
2014-06-18 00:00:00,10526 NE 139th St,Kirkland,WA 98034,USA
2014-06-18 00:00:00,3617 48th Ave SW,Seattle,WA 98116,USA
2014-06-18 00:00:00,4513 186th Ave SE,Issaquah,WA 98027,USA
2014-06-18 00:00:00,14200-14230 77th Ave NE,Kirkland,WA 98034,USA
2014-06-18 00:00:00,2206 Sahalee Dr E,Sammamish,WA 98074,USA
2014-06-18 00:00:00,5206 S 142nd St,Tukwila,WA 98168,USA
2014-06-18 00:00:00,14821 272nd Pl NE,Duvall,WA 98019,USA
2014-06-18 00:00:00,15871 37th Ave NE,Lake Forest Park,WA 98155,USA
2014-06-18 00:00:00,11229 37th Ave SW,Seattle,WA 98146,USA
2014-06-18 00:00:00,2536 1st Ave W,Seattle,WA 98119,USA
2014-06-18 00:00:00,28001 232nd Pl SE,Maple Valley,WA 98038,USA
2014-06-18 00:00:00,18820 129th Pl SE,Renton,WA 98058,USA
2014-06-18 00:00:00,3110 109th Ave SE,Bellevue,WA 98004,USA
2014-06-18 00:00:00,3040 SW Avalon Way,Seattle,WA 98126,USA
2014-06-18 00:00:00,9115 227 Ave NE,Redmond,WA 98053,USA
2014-06-18 00:00:00,23112 NE 127th Way,Redmond,WA 98053,USA
2014-06-18 00:00:00,5609 11th Ave NW,Seattle,WA 98107,USA
2014-06-18 00:00:00,976 Jericho Pl NE,Renton,WA 98059,USA
2014-06-18 00:00:00,5011-5021 Delridge Way SW,Seattle,WA 98106,USA
2014-06-18 00:00:00,9129 Nye Ave SE,Snoqualmie,WA 98065,USA
2014-06-18 00:00:00,681 Ilwaco Ave NE,Renton,WA 98059,USA
2014-06-18 00:00:00,1376 43rd St NE,Auburn,WA 98002,USA
2014-06-18 00:00:00,9401 117th Ave NE,Kirkland,WA 98033,USA
2014-06-18 00:00:00,6515 112th Ave NE,Kirkland,WA 98033,USA
2014-06-18 00:00:00,303 N 55th St,Seattle,WA 98103,USA
2014-06-18 00:00:00,4507 Linden Ave N,Seattle,WA 98103,USA
2014-06-18 00:00:00,7810 NE 199th St,Kenmore,WA 98028,USA
2014-06-18 00:00:00,423 N 50th St,Seattle,WA 98103,USA
2014-06-19 00:00:00,8817 28th Ave NW,Seattle,WA 98117,USA
2014-06-19 00:00:00,3508 S Genesee St,Seattle,WA 98118,USA
2014-06-19 00:00:00,13805 SE Fairwood Blvd,Renton,WA 98058,USA
2014-06-19 00:00:00,11803 SE 322nd Pl,Auburn,WA 98092,USA
2014-06-19 00:00:00,14007 SE 159th Pl,Renton,WA 98058,USA
2014-06-19 00:00:00,3283 Conkling Pl W,Seattle,WA 98119,USA
2014-06-19 00:00:00,27437 237th Ave SE,Maple Valley,WA 98038,USA
2014-06-19 00:00:00,9532 Phinney Ave N,Seattle,WA 98103,USA
2014-06-19 00:00:00,12234 NE 65th St,Kirkland,WA 98033,USA
2014-06-19 00:00:00,4401 SW Hill St,Seattle,WA 98116,USA
2014-06-19 00:00:00,8517 143rd Ct NE,Redmond,WA 98052,USA
2014-06-19 00:00:00,2422 171 Ave SE,Bellevue,WA 98008,USA
2014-06-19 00:00:00,316 35th Ave,Seattle,WA 98122,USA
2014-06-19 00:00:00,3241 63rd Ave SW,Seattle,WA 98116,USA
2014-06-19 00:00:00,11605 SE 45th Pl,Bellevue,WA 98006,USA
2014-06-19 00:00:00,14015 43rd Ave S,Tukwila,WA 98168,USA
2014-06-19 00:00:00,15611 SE 322nd Pl,Auburn,WA 98092,USA
2014-06-19 00:00:00,400 W Highland Dr,Seattle,WA 98119,USA
2014-06-19 00:00:00,2515 NE 19th St,Renton,WA 98056,USA
2014-06-19 00:00:00,1535 Griffin Ave,Enumclaw,WA 98022,USA
2014-06-19 00:00:00,4022 NE 95th St,Seattle,WA 98115,USA
2014-06-19 00:00:00,7732 Seward Park Ave S,Seattle,WA 98118,USA
2014-06-19 00:00:00,12411 84th Ave NE,Kirkland,WA 98034,USA
2014-06-19 00:00:00,7210 221st Ave NE,Redmond,WA 98053,USA
2014-06-19 00:00:00,18107-18199 6th Ave SW,Normandy Park,WA 98166,USA
2014-06-19 00:00:00,4709 43rd Ave S,Seattle,WA 98118,USA
2014-06-19 00:00:00,5170 NW Sammamish Rd,Issaquah,WA 98027,USA
2014-06-19 00:00:00,3306 NE 185th St,Lake Forest Park,WA 98155,USA
2014-06-19 00:00:00,23047 NE 130th St,Redmond,WA 98053,USA
2014-06-19 00:00:00,37724 26th Dr S,Federal Way,WA 98003,USA
2014-06-19 00:00:00,18507 71st Ave NE,Kenmore,WA 98028,USA
2014-06-19 00:00:00,12723 11th Ave NW,Seattle,WA 98177,USA
2014-06-19 00:00:00,475 SW Forest Dr,Issaquah,WA 98027,USA
2014-06-19 00:00:00,7749-7999 31st Ave NW,Seattle,WA 98117,USA
2014-06-19 00:00:00,8653 Wabash Ave S,Seattle,WA 98118,USA
2014-06-19 00:00:00,24020 SE 202nd St,Maple Valley,WA 98038,USA
2014-06-19 00:00:00,9729 Dibble Ave NW,Seattle,WA 98117,USA
2014-06-19 00:00:00,19229 SE 272nd St,Kent,WA 98042,USA
2014-06-19 00:00:00,2720 Boyer Ave E,Seattle,WA 98102,USA
2014-06-19 00:00:00,119 10th St SE,Auburn,WA 98002,USA
2014-06-19 00:00:00,2667 11th Ave W,Seattle,WA 98119,USA
2014-06-19 00:00:00,6105 S 124th St,Seattle,WA 98178,USA
2014-06-19 00:00:00,13304 24th Ave S,SeaTac,WA 98168,USA
2014-06-19 00:00:00,19615 55th Ave NE,Lake Forest Park,WA 98155,USA
2014-06-19 00:00:00,22115 104th Pl SE,Kent,WA 98031,USA
2014-06-19 00:00:00,18210 170th Pl SE,Renton,WA 98058,USA
2014-06-19 00:00:00,1559 N 130th St,Seattle,WA 98133,USA
2014-06-19 00:00:00,9319 167th Ave NE,Redmond,WA 98052,USA
2014-06-19 00:00:00,2411 NW Blue Ridge Dr,Seattle,WA 98177,USA
2014-06-19 00:00:00,493 S 187th Ln,Burien,WA 98148,USA
2014-06-19 00:00:00,26525 Woodland Way S,Kent,WA 98030,USA
2014-06-19 00:00:00,6132-6198 125th Ave SE,Bellevue,WA 98006,USA
2014-06-19 00:00:00,37124-37118 237th Pl SE,Enumclaw,WA 98022,USA
2014-06-19 00:00:00,378 Nile Pl NE,Renton,WA 98059,USA
2014-06-19 00:00:00,30606 2nd Ave SW,Federal Way,WA 98023,USA
2014-06-19 00:00:00,1524 30th Ave,Seattle,WA 98122,USA
2014-06-19 00:00:00,1009 S 229th Pl,Des Moines,WA 98198,USA
2014-06-19 00:00:00,9243 NE 126th Pl,Kirkland,WA 98034,USA
2014-06-19 00:00:00,4718 11th Ave NE,Seattle,WA 98105,USA
2014-06-19 00:00:00,13828 SE 92nd St,Newcastle,WA 98059,USA
2014-06-19 00:00:00,17510 12th Ave NE,Shoreline,WA 98155,USA
2014-06-19 00:00:00,27610 SE Mud Mountain Rd,Enumclaw,WA 98022,USA
2014-06-19 00:00:00,742 N 70th St,Seattle,WA 98103,USA
2014-06-19 00:00:00,1037 106th Ave SE,Bellevue,WA 98004,USA
2014-06-19 00:00:00,7019 Brooklyn Ave NE,Seattle,WA 98115,USA
2014-06-19 00:00:00,7845 SE 62nd St,Mercer Island,WA 98040,USA
